"","geneNames","geneIDs","transcriptNames","feature","id","fc","pval","qval","logfc"
"486965","ASAH1","MSTRG.299652","ENST00000520781","transcript","486965",5.6929515909673,0.0231169921794137,0.0866514154148895,2.50917683207258
"486970",".","MSTRG.299652","MSTRG.299652.12","transcript","486970",3.70528835854866,0.00609827771407634,0.0323243669174082,1.8895858224933
"486973",".","MSTRG.299652","MSTRG.299652.11","transcript","486973",2.28468800515022,0.000866545619155668,0.00798541873546431,1.19199716565328
"486974","ASAH1","MSTRG.299652","ENST00000523593","transcript","486974",3.1695603101271,0.0010160828684227,0.00893061867672237,1.66428271973513
"486982","ASAH1","MSTRG.299652","ENST00000518087","transcript","486982",2.91255701346938,0.0235471957943606,0.0879300201088999,1.5422862908809
"487385","ATP6V1B2","MSTRG.299820","ENST00000276390","transcript","487385",2.98071325910107,7.15967823694541e-07,7.82782963812892e-05,1.57565759654008
"487759","DMTN","MSTRG.300117","ENST00000520174","transcript","487759",2.5219604573978,0.00547783152468728,0.0298385865596533,1.33454565537932
"487762","DMTN","MSTRG.300117","ENST00000517804","transcript","487762",3.03393593827641,0.000958986399290707,0.00857151843547048,1.60119062332171
"487766",".","MSTRG.300117","MSTRG.300117.20","transcript","487766",2.32072204068923,0.000824627730475092,0.00773653959945877,1.21457373744615
"488832","BNIP3L","MSTRG.300736","ENST00000380629","transcript","488832",2.20169679993398,0.00407811964728189,0.0241010572900078,1.13861580616404
"488834","BNIP3L","MSTRG.300736","ENST00000620910","transcript","488834",3.46598035681467,4.55595412671705e-05,0.00112295832271489,1.79326347815464
"488887","DPYSL2","MSTRG.300777","ENST00000311151","transcript","488887",2.36739664806599,5.7207296677575e-08,1.41232820418597e-05,1.24330144424601
"489096","CLU","MSTRG.300920","ENST00000522299","transcript","489096",2.72221702605261,0.000138869608685033,0.00230147069430225,1.4447820888583
"489104",".","MSTRG.300920","MSTRG.300920.8","transcript","489104",3.97507283822552,0.00758790205600202,0.0379567270675735,1.99098129621686
"489119","CLU","MSTRG.300920","ENST00000560566","transcript","489119",2.58116233020797,0.0409686989340002,0.131713377490711,1.36802087588428
"489140","CLU","MSTRG.300920","ENST00000520796","transcript","489140",2.02316008359823,0.00150991156123292,0.0118066213599038,1.01661047841126
"489283",".","MSTRG.300979","MSTRG.300979.18","transcript","489283",0.497036895488263,2.56992443103954e-07,3.98183676877754e-05,-1.00857514659621
"491360","TM2D2","MSTRG.302404","ENST00000397070","transcript","491360",2.11307964575089,0.00579182399775124,0.0310734504106482,1.07934714605389
"491372","ADAM9","MSTRG.302405","ENST00000487273","transcript","491372",2.90122282757308,0.000176592034266898,0.00269223702440864,1.53666110556316
"491844","GOLGA7","MSTRG.302778","ENST00000405786","transcript","491844",2.77241378555843,0.000309752916288542,0.00393791046227859,1.47114259723776
"493131",".","MSTRG.303671","MSTRG.303671.3","transcript","493131",2.66190029480652,0.03455386271076,0.11626653920359,1.41245653410401
"493513","TCEA1","MSTRG.303937","ENST00000396401","transcript","493513",0.481505738605815,0.000549641873998308,0.00581014733726181,-1.05437510261548
"493543","LYPLA1","MSTRG.303978","ENST00000316963","transcript","493543",2.03857452602116,0.0118514060306349,0.0531118566558085,1.02756069970397
"493905",".","MSTRG.304236","MSTRG.304236.1","transcript","493905",0.354342915943601,0.00025738804808717,0.00350040884766439,-1.49678188805522
"494338",".","MSTRG.304565","MSTRG.304565.9","transcript","494338",3.3123727565207,0.0472956290315535,0.146160013279118,1.72786503507264
"495827","SNHG6","MSTRG.305669","ENST00000521127","transcript","495827",0.473342678479991,1.63598299507406e-06,0.0001297470140627,-1.07904308775814
"496255",".","MSTRG.306044","MSTRG.306044.1","transcript","496255",0.365057596221023,5.47102123715781e-06,0.00027914062188852,-1.45380399465602
"496414",".","MSTRG.306108","MSTRG.306108.2","transcript","496414",2.16878826046528,0.00133052384610122,0.0108072572034126,1.1168892090784
"496415","TRAM1","MSTRG.306108","ENST00000521425","transcript","496415",3.15314651101038,0.000985150180294325,0.00873397117560098,1.65679220643018
"496951","STAU2","MSTRG.306543","ENST00000519961","transcript","496951",2.15541368582005,0.0044517062276872,0.0256942139276281,1.10796479052259
"498184","FABP4","MSTRG.307502","ENST00000256104","transcript","498184",2.3038682049171,3.43821706390024e-05,0.000943983309212359,1.20405818832927
"498253","ZFAND1","MSTRG.307565","ENST00000522520","transcript","498253",2.10593153108022,0.00588817152192955,0.0314647984434403,1.07445853162631
"498779","CA13","MSTRG.308034","ENST00000321764","transcript","498779",2.15047499957511,0.000556855503530906,0.00586816438195926,1.10465535927668
"499166",".","MSTRG.308068","MSTRG.308068.1","transcript","499166",0.476028551923723,3.21632137653127e-05,0.000901659764649742,-1.07087998672513
"499576","LINC00534","MSTRG.308508","ENST00000517400","transcript","499576",2.57743981430395,0.00020931769964494,0.00302114226272067,1.36593873967137
"500731","CPQ","MSTRG.309211","ENST00000220763","transcript","500731",3.46973873160913,0.000363197445253149,0.00437738716202152,1.79482703317738
"500733",".","MSTRG.309211","MSTRG.309211.3","transcript","500733",2.0926299893022,0.00683342185579039,0.0352055777972587,1.06531724241572
"500917",".","MSTRG.309282","MSTRG.309282.16","transcript","500917",0.421384841200097,7.29393050966642e-05,0.00149457225363064,-1.24678967897326
"500922","RPL30","MSTRG.309309","ENST00000521534","transcript","500922",0.42157007511871,1.21284466447769e-06,0.000107308710155073,-1.2461556330595
"501387","YWHAZ","MSTRG.309565","ENST00000395957","transcript","501387",2.22498853554767,0.000211296346157575,0.00304252824314291,1.15379790248302
"501390","YWHAZ","MSTRG.309565","ENST00000457309","transcript","501390",2.63462610656157,0.0157827815461005,0.06554927208283,1.39759823606242
"501400","YWHAZ","MSTRG.309565","ENST00000419477","transcript","501400",2.39323329724781,0.0194235674592518,0.0761641694159184,1.25896104057756
"501405","YWHAZ","MSTRG.309565","ENST00000517727","transcript","501405",2.16827416289228,0.00345019111400413,0.0214308262996708,1.11654718678304
"501778",".","MSTRG.309782","MSTRG.309782.5","transcript","501778",2.55267114093097,0.00182078603870428,0.0135851140635764,1.35200768819241
"502095","LRP12","MSTRG.309948","ENST00000424843","transcript","502095",2.18615043784182,5.01401586916472e-08,1.27846548249044e-05,1.12839268209885
"502365",".","MSTRG.310248","MSTRG.310248.1","transcript","502365",2.65002736083604,0.000553875408003002,0.00584279388876495,1.40600725519987
"502468","ANGPT1","MSTRG.310313","ENST00000517746","transcript","502468",2.06397356489657,0.000359930562398691,0.0043568818927288,1.04542449303013
"502782",".","MSTRG.311249","MSTRG.311249.1","transcript","502782",2.39922137516703,0.00533507929980748,0.0292483493203808,1.26256628064961
"506184","SNORA25","MSTRG.313130","ENST00000363205","transcript","506184",0.423351580263429,5.31305220485834e-06,0.000273818968261495,-1.24007182060189
"506212",".","MSTRG.313319","MSTRG.313319.4","transcript","506212",2.06738769691799,0.0330773088445029,0.112846218004898,1.04780896252838
"507750",".","MSTRG.314364","MSTRG.314364.11","transcript","507750",2.67145318310149,1.9462936154957e-06,0.000146072917166938,1.41762473432365
"508434","EEF1D","MSTRG.314670","ENST00000529007","transcript","508434",0.238993933798114,4.2426359041503e-06,0.000236575251245452,-2.0649540950514
"508435","EEF1D","MSTRG.314670","ENST00000531621","transcript","508435",0.445867373043351,0.0362210966962421,0.120473319552592,-1.16531346256174
"509088",".","MSTRG.314827","MSTRG.314827.1","transcript","509088",0.474838729839286,0.0150312040037937,0.0632508932189876,-1.0744904828471
"512162",".","MSTRG.317169","MSTRG.317169.3","transcript","512162",0.433610960507029,0.0159625888589905,0.0660176618130608,-1.20552687032361
"512165",".","MSTRG.317169","MSTRG.317169.6","transcript","512165",0.376290381643029,0.00402770354966742,0.0238764933191279,-1.41008168173256
"512190","RPS6","MSTRG.317169","ENST00000380394","transcript","512190",0.384602531642305,0.00094482104830429,0.00845972704057889,-1.37855983565267
"512210","ACER2","MSTRG.317083","ENST00000340967","transcript","512210",2.88807320362278,2.2190473156769e-06,0.000159108978270471,1.53010731049555
"512214","RP11-363E7.4","MSTRG.317083","ENST00000563205","transcript","512214",4.44056574609183,7.9308773082154e-07,8.28627805584976e-05,2.1507434934865
"514772","UBAP1","MSTRG.319189","ENST00000297661","transcript","514772",2.39728021605056,0.00105309698286138,0.00916646515107631,1.26139855424296
"515212",".","MSTRG.319376","MSTRG.319376.1","transcript","515212",2.13341116712315,1.24121107614172e-07,2.45298735992238e-05,1.09316203956688
"515324",".","MSTRG.319460","MSTRG.319460.3","transcript","515324",3.28135836526085,0.0110815918259681,0.0505076635274726,1.71429316275349
"515329",".","MSTRG.319460","MSTRG.319460.7","transcript","515329",4.36388879351604,3.44609124569573e-08,9.6784579178425e-06,2.1256143374344
"515334",".","MSTRG.319460","MSTRG.319460.13","transcript","515334",2.34310185397744,0.00240027890695438,0.0165756233202333,1.22841966911112
"515752",".","MSTRG.319753","MSTRG.319753.11","transcript","515752",0.498048170051548,3.05863431115938e-06,0.000191490130153861,-1.00564281176329
"516281",".","MSTRG.320063","MSTRG.320063.3","transcript","516281",0.475509518211401,1.43362095750277e-07,2.69248088171977e-05,-1.07245387527586
"517538",".","MSTRG.320936","MSTRG.320936.5","transcript","517538",2.05675906889479,0.000902057965923908,0.00819601124040101,1.04037280481645
"518181",".","MSTRG.321362","MSTRG.321362.5","transcript","518181",0.459599434333928,0.000724579892179111,0.00703431828934124,-1.12155107254333
"518186","ANXA1","MSTRG.321362","ENST00000489109","transcript","518186",0.445506716848077,0.000332154143801611,0.00411836160558878,-1.16648091164665
"519850","FRMD3","MSTRG.322763","ENST00000328788","transcript","519850",3.24883297230057,3.50607845200912e-07,4.77456128247715e-05,1.6999215743144
"519851",".","MSTRG.322763","MSTRG.322763.1","transcript","519851",2.25302293335274,0.0183928911351081,0.0731417491131198,1.17186199873352
"519856",".","MSTRG.322763","MSTRG.322763.7","transcript","519856",3.92550529623607,0.000312745666716019,0.00395786816667114,1.97287837157211
"519857",".","MSTRG.322763","MSTRG.322763.14","transcript","519857",2.23813318309941,0.00136513083076339,0.010994608040255,1.16229588836082
"519862",".","MSTRG.322763","MSTRG.322763.8","transcript","519862",4.45081062974736,1.41327562749316e-05,0.000531506225853171,2.15406811922731
"520385",".","MSTRG.323250","MSTRG.323250.3","transcript","520385",2.44776219202994,0.00252207542167826,0.0171444228860051,1.29146340237516
"520387",".","MSTRG.323250","MSTRG.323250.2","transcript","520387",2.43845848325071,0.00236913274624861,0.0164384090573229,1.2859694095203
"521060",".","MSTRG.323586","MSTRG.323586.1","transcript","521060",2.00845150733612,0.000592693175026637,0.00613525224220885,1.00608362893615
"521731","CARD19","MSTRG.324070","ENST00000468781","transcript","521731",2.17563036674403,0.00750602533793776,0.0376815273319594,1.12143346772653
"521735",".","MSTRG.324070","MSTRG.324070.10","transcript","521735",2.48314767808852,0.0048605545238567,0.0274119044981698,1.3121700642173
"521736",".","MSTRG.324070","MSTRG.324070.11","transcript","521736",2.22683984907097,0.0149841628525897,0.0631310456105601,1.15499780542734
"522861","SEC61B","MSTRG.324730","ENST00000481573","transcript","522861",0.499586211257099,1.23741624192819e-05,0.000481975236449226,-1.00119443624719
"523003","MSANTD3","MSTRG.324865","ENST00000395067","transcript","523003",2.15501729098827,0.021774330921245,0.082908034855967,1.10769944496307
"524218","RP11-240E2.2","MSTRG.325889","ENST00000394891","transcript","524218",0.46729565363907,2.76447136293712e-07,4.08834598229922e-05,-1.09759247626483
"524555","AKAP2","MSTRG.326013","ENST00000374525","transcript","524555",2.28026004144267,2.75995463039358e-07,4.08834598229922e-05,1.18919835908618
"524556",".","MSTRG.326013","MSTRG.326013.15","transcript","524556",2.09729058087629,0.000330633540885916,0.00410616007591909,1.06852676155196
"525200","POLE3","MSTRG.326443","ENST00000374169","transcript","525200",2.06895401966994,0.00107725559703375,0.00931056623150602,1.04890158317217
"525306","RP11-18B16.1","MSTRG.326492","ENST00000398764","transcript","525306",0.486210798647969,5.53541493861776e-05,0.00125378182574261,-1.04034615918656
"526243",".","MSTRG.327359","MSTRG.327359.2","transcript","526243",2.56900886124639,0.00479893801310993,0.0271536994260659,1.36121186651517
"526417","GSN","MSTRG.327507","ENST00000373808","transcript","526417",2.21610195221694,0.0457270447160039,0.142608192735435,1.14802425438998
"526446","STOM","MSTRG.327521","ENST00000286713","transcript","526446",3.30337503246894,9.25651219785273e-07,9.02450980614222e-05,1.72394076822132
"526656","PTGS1","MSTRG.327529","ENST00000540753","transcript","526656",3.41026437909348,0.0125420533005505,0.0555161766468698,1.76988358781897
"526657",".","MSTRG.327529","MSTRG.327529.2","transcript","526657",2.58803269895303,0.0364564488955346,0.120993199267021,1.37185584542909
"526658",".","MSTRG.327529","MSTRG.327529.3","transcript","526658",5.87780163871862,0.00095930747608719,0.00857188551239263,2.55527667241801
"526661","PTGS1","MSTRG.327529","ENST00000223423","transcript","526661",2.11545216783291,2.87657157094223e-07,4.17787192497624e-05,1.08096606550499
"526663","PTGS1","MSTRG.327529","ENST00000619306","transcript","526663",2.61494852024635,0.00526658633922961,0.0289751878963656,1.38678254482161
"526667","PTGS1","MSTRG.327529","ENST00000373698","transcript","526667",2.05570182170294,0.0493760492966946,0.150808041217172,1.03963101767009
"527149","HSPA5","MSTRG.327817","ENST00000324460","transcript","527149",0.492366097932579,0.000402447867610456,0.00468340133540928,-1.02219666699752
"527553",".","MSTRG.328074","MSTRG.328074.1","transcript","527553",0.393407099796005,0.0103320492350859,0.0480399488508027,-1.34590510079898
"527872",".","MSTRG.328171","MSTRG.328171.3","transcript","527872",3.55697034378569,0.00747400149153599,0.0375515522173627,1.83064894599052
"527874",".","MSTRG.328171","MSTRG.328171.1","transcript","527874",2.85817249522246,0.000282984740299641,0.00370618177421198,1.5150929879846
"527875",".","MSTRG.328171","MSTRG.328171.2","transcript","527875",3.64747387631456,0.00342606710463467,0.0213088566180782,1.8668976454094
"527876",".","MSTRG.328171","MSTRG.328171.4","transcript","527876",3.37236785795092,0.0133980740653165,0.0582358712709829,1.75376191406639
"527877",".","MSTRG.328171","MSTRG.328171.6","transcript","527877",5.59955963646501,3.70226125057105e-06,0.000216292602411701,2.48531337444369
"527885",".","MSTRG.328171","MSTRG.328171.13","transcript","527885",2.04216212538671,0.0123761059091323,0.0549644175534988,1.03009740500451
"528320","PPP2R4","MSTRG.328343","ENST00000393370","transcript","528320",2.26048010431824,2.00800776736232e-05,0.000663119113077267,1.17662921979017
"529195",".","MSTRG.328802","MSTRG.328802.4","transcript","529195",2.88971352391698,2.43136343297534e-05,0.000752259602633239,1.53092647607887
"529196",".","MSTRG.328802","MSTRG.328802.3","transcript","529196",2.72924177648809,0.00141835250407718,0.0112864748125844,1.44850020490514
"529197",".","MSTRG.328802","MSTRG.328802.5","transcript","529197",2.38307932713392,0.0252588795360809,0.0923724858724218,1.25282697626922
